question_id,question,question_type,difficulty,gold_documents,gold_chunk_ids,gold_chunk_count,top_1_chunk_id,top_1_document,top_1_score,top_1_hit,hit_at_3,hit_at_5,precision_at_5,recall_at_5,full_evidence_coverage_at_5,mrr_at_5,retrieval_time_seconds,retrieved_chunk_ids,retrieved_documents,retrieved_pages,notes
V2Q030,Where can a student experiencing financial hardship seek University support?,procedural,medium,University of Liverpool Undergraduate Handbook,UOL_undergraduate_handbook.pdf_p19_c2,1,UOL_postgraduate_handbook.pdf_p19_c7,University of Liverpool Postgraduate Handbook,23.19651422572115,False,True,True,0.2,1.0,True,0.5,0.0053303001914173365,"UOL_postgraduate_handbook.pdf_p19_c7 | UOL_undergraduate_handbook.pdf_p19_c2 | UOL_payment_policy_2026,2027.pdf_p10_c2 | UOL_payment_policy_2026,2027.pdf_p2_c1 | UOL_payment_policy_2026,2027.pdf_p10_c1",University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27,19 | 19 | 10 | 2 | 10,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q031,How is an undergraduate degree classification primarily determined according to the handbook?,factual,easy,University of Liverpool Undergraduate Handbook,UOL_undergraduate_handbook.pdf_p29_c9,1,UOL_undergraduate_handbook.pdf_p28_c8,University of Liverpool Undergraduate Handbook,19.485651406246294,False,False,False,0.0,0.0,False,0.0,0.005463399924337864,UOL_undergraduate_handbook.pdf_p28_c8 | UOL_undergraduate_handbook.pdf_p29_c10 | UOL_undergraduate_handbook.pdf_p23_c5 | UOL_undergraduate_handbook.pdf_p32_c7 | UOL_undergraduate_handbook.pdf_p26_c10,University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook,28 | 29 | 23 | 32 | 26,Write a direct factual question answerable from the gold evidence.
V2Q032,What factors are considered when deciding whether conduct has the effect required for harassment?,factual,easy,"University of Liverpool Diversity, Equality and Opportunity Policy",UOL_diversity-equality-opportunity-policy.pdf_p23_c1,1,UOL_diversity-equality-opportunity-policy.pdf_p23_c1,"University of Liverpool Diversity, Equality and Opportunity Policy",28.096272792833332,True,True,True,0.2,1.0,True,1.0,0.005806499859318137,UOL_diversity-equality-opportunity-policy.pdf_p23_c1 | UOL_diversity-equality-opportunity-policy.pdf_p27_c3 | UOL_diversity-equality-opportunity-policy.pdf_p22_c4 | UOL_diversity-equality-opportunity-policy.pdf_p23_c2 | UOL_student_conduct2.pdf_p5_c1,"University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | Student Conduct Breaches and Indicative Sanctions — Appendix B",23 | 27 | 22 | 23 | 5,Write a direct factual question answerable from the gold evidence.
V2Q033,When might an international student need a new or updated ATAS certificate during their studies?,paraphrased,medium,Student Guide for UK Visa Holders 2026,UOL_student_guide_visa_holders.pdf_p4_c6,1,UOL_UKVI_complience.pdf_p12_c4,Policy on UKVI Compliance — Student Route,32.15145086423764,False,False,True,0.2,1.0,True,0.25,0.005744800204411149,UOL_UKVI_complience.pdf_p12_c4 | UOL_UKVI_complience.pdf_p12_c3 | UOL_student_guide_visa_holders.pdf_p11_c3 | UOL_student_guide_visa_holders.pdf_p4_c6 | UOL_student_guide_visa_holders.pdf_p11_c2,Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | Student Guide for UK Visa Holders 2026 | Student Guide for UK Visa Holders 2026 | Student Guide for UK Visa Holders 2026,12 | 12 | 11 | 4 | 11,Write the question using wording different from the source while preserving the same meaning.
V2Q034,What are Schools or Institutes expected to ensure about assessment arrangements?,procedural,medium,University of Liverpool Undergraduate Handbook,UOL_undergraduate_handbook.pdf_p23_c10,1,UOL_postgraduate_handbook.pdf_p27_c3,University of Liverpool Postgraduate Handbook,17.040130506736574,False,True,True,0.2,1.0,True,0.5,0.004890199983492494,"UOL_postgraduate_handbook.pdf_p27_c3 | UOL_undergraduate_handbook.pdf_p23_c10 | UOL_undergraduate_handbook.pdf_p23_c9 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p1_c2 | UOL_undergraduate_handbook.pdf_p40_c10",University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | Student Complaints Policy and Procedure | University of Liverpool Undergraduate Handbook,27 | 23 | 23 | 1 | 40,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q035,"If an assessment is re-taken as an uncapped first attempt because of accepted extenuating circumstances, how is the new mark treated?",reasoning,hard,University of Liverpool Extenuating Circumstances Policy,UOL_extenuating_circumstances_policy.pdf_p15_c5,1,UOL_extenuating_circumstances_policy.pdf_p15_c4,University of Liverpool Extenuating Circumstances Policy,50.147297892987204,False,True,True,0.2,1.0,True,0.5,0.00742020015604794,UOL_extenuating_circumstances_policy.pdf_p15_c4 | UOL_extenuating_circumstances_policy.pdf_p15_c5 | UOL_extenuating_circumstances_policy.pdf_p13_c4 | UOL_undergraduate_handbook.pdf_p28_c9 | UOL_undergraduate_handbook.pdf_p28_c2,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook,15 | 15 | 13 | 28 | 28,Require interpretation of the evidence rather than simple keyword copying.
V2Q036,What kind of unwanted behaviour may amount to harassment under the University's equality policy?,paraphrased,medium,"University of Liverpool Diversity, Equality and Opportunity Policy",UOL_diversity-equality-opportunity-policy.pdf_p20_c4,1,UOL_diversity-equality-opportunity-policy.pdf_p20_c3,"University of Liverpool Diversity, Equality and Opportunity Policy",33.099732089102,False,False,True,0.2,1.0,True,0.25,0.005739300046116114,UOL_diversity-equality-opportunity-policy.pdf_p20_c3 | UOL_diversity-equality-opportunity-policy.pdf_p23_c2 | UOL_diversity-equality-opportunity-policy.pdf_p18_c2 | UOL_diversity-equality-opportunity-policy.pdf_p20_c4 | UOL_diversity-equality-opportunity-policy.pdf_p22_c1,"University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy | University of Liverpool Diversity, Equality and Opportunity Policy",20 | 23 | 18 | 20 | 22,Write the question using wording different from the source while preserving the same meaning.
V2Q037,How often must postgraduate research students normally record meetings with their supervisor?,factual,easy,Student Guide for UK Visa Holders 2026,UOL_student_guide_visa_holders.pdf_p6_c3,1,UOL_UKVI_complience.pdf_p10_c1,Policy on UKVI Compliance — Student Route,17.17289160352399,False,True,True,0.2,1.0,True,0.3333333333333333,0.005324800033122301,"UOL_UKVI_complience.pdf_p10_c1 | UOL_student_guide_visa_holders.pdf_p4_c4 | UOL_student_guide_visa_holders.pdf_p6_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p11_c3 | UOL_UKVI_complience.pdf_p9_c3",Policy on UKVI Compliance — Student Route | Student Guide for UK Visa Holders 2026 | Student Guide for UK Visa Holders 2026 | Student Complaints Policy and Procedure | Policy on UKVI Compliance — Student Route,10 | 4 | 6 | 11 | 9,Write a direct factual question answerable from the gold evidence.
V2Q038,Why does the Postgraduate Handbook tell students to use the correct academic regulations and codes for their cohort and degree?,reasoning,hard,University of Liverpool Postgraduate Handbook,UOL_postgraduate_handbook.pdf_p22_c7,1,UOL_postgraduate_handbook.pdf_p22_c7,University of Liverpool Postgraduate Handbook,42.151705835850336,True,True,True,0.2,1.0,True,1.0,0.00708939996547997,UOL_postgraduate_handbook.pdf_p22_c7 | UOL_undergraduate_handbook.pdf_p22_c7 | UOL_undergraduate_handbook.pdf_p4_c1 | UOL_undergraduate_handbook.pdf_p22_c8 | UOL_postgraduate_handbook.pdf_p22_c8,University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook,22 | 22 | 4 | 22 | 22,Require interpretation of the evidence rather than simple keyword copying.
V2Q039,How does the Student Loans Company pay a 2026–27 programme-fee loan to the University?,paraphrased,medium,University of Liverpool Payment Policy 2026-27,"UOL_payment_policy_2026,2027.pdf_p2_c3",1,"UOL_payment_policy_2026,2027.pdf_p2_c3",University of Liverpool Payment Policy 2026-27,43.41199602754176,True,True,True,0.2,1.0,True,1.0,0.005993100116029382,"UOL_payment_policy_2026,2027.pdf_p2_c3 | UOL_undergraduate_handbook.pdf_p36_c5 | UOL_payment_policy_2026,2027.pdf_p5_c3 | UOL_payment_policy_2026,2027.pdf_p4_c4 | UOL_postgraduate_handbook.pdf_p32_c5",University of Liverpool Payment Policy 2026-27 | University of Liverpool Undergraduate Handbook | University of Liverpool Payment Policy 2026-27 | University of Liverpool Payment Policy 2026-27 | University of Liverpool Postgraduate Handbook,2 | 36 | 5 | 4 | 32,Write the question using wording different from the source while preserving the same meaning.
V2Q040,Can complaints about harassment or sexual misconduct be handled under policies other than the Student Complaints Policy?,factual,easy,Student Complaints Policy and Procedure,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2",1,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1",Student Complaints Policy and Procedure,45.0176422233111,False,True,True,0.2,1.0,True,0.5,0.008316700113937259,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c2 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p14_c2 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p2_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p5_c1",Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure,9 | 2 | 14 | 2 | 5,Write a direct factual question answerable from the gold evidence.
V2Q041,What may happen if accepted extenuating circumstances affect an undergraduate student's final-year performance but enough assessed work exists to determine an award?,factual,easy,University of Liverpool Extenuating Circumstances Policy,UOL_extenuating_circumstances_policy.pdf_p13_c5,1,UOL_extenuating_circumstances_policy.pdf_p13_c5,University of Liverpool Extenuating Circumstances Policy,51.31041843041122,True,True,True,0.2,1.0,True,1.0,0.008799799950793386,UOL_extenuating_circumstances_policy.pdf_p13_c5 | UOL_extenuating_circumstances_policy.pdf_p14_c1 | UOL_extenuating_circumstances_policy.pdf_p13_c2 | UOL_undergraduate_handbook.pdf_p30_c2 | UOL_extenuating_circumstances_policy.pdf_p15_c2,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Undergraduate Handbook | University of Liverpool Extenuating Circumstances Policy,13 | 14 | 13 | 30 | 15,Write a direct factual question answerable from the gold evidence.
V2Q042,How is unauthorised use of University premises classified in the indicative student-conduct sanctions table?,factual,easy,Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct2.pdf_p9_c4,1,UOL_undergraduate_handbook.pdf_p39_c1,University of Liverpool Undergraduate Handbook,29.523989062447715,False,False,False,0.0,0.0,False,0.0,0.006160899996757507,UOL_undergraduate_handbook.pdf_p39_c1 | UOL_postgraduate_handbook.pdf_p35_c1 | UOL_postgraduate_handbook.pdf_p36_c10 | UOL_undergraduate_handbook.pdf_p39_c8 | UOL_undergraduate_handbook.pdf_p40_c10,University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook,39 | 35 | 36 | 39 | 40,Write a direct factual question answerable from the gold evidence.
V2Q043,"During a Master's dissertation or PhD writing-up period, how should a Student visa holder treat that period for work and residence purposes?",procedural,medium,Student Guide for UK Visa Holders 2026,UOL_student_guide_visa_holders.pdf_p2_c4,1,UOL_student_guide_visa_holders.pdf_p2_c4,Student Guide for UK Visa Holders 2026,33.968736417022384,True,True,True,0.2,1.0,True,1.0,0.007989200064912438,"UOL_student_guide_visa_holders.pdf_p2_c4 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p4_c3 | UOL_student_guide_visa_holders.pdf_p2_c3 | UOL_postgraduate_handbook.pdf_p24_c5 | UOL_UKVI_complience.pdf_p10_c3","Student Guide for UK Visa Holders 2026 | Student Attendance Policy — Revised July 2025, Version 1.3 | Student Guide for UK Visa Holders 2026 | University of Liverpool Postgraduate Handbook | Policy on UKVI Compliance — Student Route",2 | 4 | 2 | 24 | 10,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q044,Can the University start a student-conduct investigation from an anonymous report?,reasoning,hard,Student Conduct Procedures — Appendix A,UOL_student_conduct1.pdf_p3_c3,1,UOL_student_conduct1.pdf_p3_c3,Student Conduct Procedures — Appendix A,22.611617197240466,True,True,True,0.2,1.0,True,1.0,0.005417099921032786,"UOL_student_conduct1.pdf_p3_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p7_c4 | UOL_student_conduct1.pdf_p7_c1 | UOL_student_conduct1.pdf_p3_c2 | UOL_student_conduct1.pdf_p13_c3",Student Conduct Procedures — Appendix A | Student Complaints Policy and Procedure | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,3 | 7 | 7 | 3 | 13,Require interpretation of the evidence rather than simple keyword copying.
V2Q045,What must an international student do when their personal contact details change?,paraphrased,medium,Policy on UKVI Compliance — Student Route,UOL_UKVI_complience.pdf_p14_c1,1,UOL_UKVI_complience.pdf_p14_c1,Policy on UKVI Compliance — Student Route,18.18439667970465,True,True,True,0.2,1.0,True,1.0,0.004927300149574876,UOL_UKVI_complience.pdf_p14_c1 | UOL_postgraduate_handbook.pdf_p11_c5 | UOL_undergraduate_handbook.pdf_p11_c5 | UOL_student_guide_visa_holders.pdf_p10_c4 | UOL_UKVI_complience.pdf_p2_c3,Policy on UKVI Compliance — Student Route | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route,14 | 11 | 11 | 10 | 2,Write the question using wording different from the source while preserving the same meaning.
V2Q046,How can a student contact the Student Administration Centre?,factual,easy,Student Guide for UK Visa Holders 2026,UOL_student_guide_visa_holders.pdf_p13_c1,1,UOL_undergraduate_handbook.pdf_p20_c2,University of Liverpool Undergraduate Handbook,19.480413684925296,False,False,True,0.2,1.0,True,0.25,0.004283200018107891,UOL_undergraduate_handbook.pdf_p20_c2 | UOL_undergraduate_handbook.pdf_p15_c2 | UOL_postgraduate_handbook.pdf_p15_c2 | UOL_student_guide_visa_holders.pdf_p13_c1 | UOL_undergraduate_handbook.pdf_p7_c6,University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook | Student Guide for UK Visa Holders 2026 | University of Liverpool Undergraduate Handbook,20 | 15 | 15 | 13 | 7,Write a direct factual question answerable from the gold evidence.
V2Q047,"If a module affected by an accepted Personal Extenuating Circumstances claim is passed, can the student normally re-sit it simply to improve the mark?",reasoning,hard,University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes,"UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p1_c4",1,UOL_extenuating_circumstances_policy.pdf_p15_c3,University of Liverpool Extenuating Circumstances Policy,40.393797310392706,False,False,True,0.2,1.0,True,0.2,0.008389600086957216,"UOL_extenuating_circumstances_policy.pdf_p15_c3 | UOL_extenuating_circumstances_policy.pdf_p15_c2 | UOL_extenuating_circumstances_policy.pdf_p13_c2 | UOL_extenuating_circumstances_policy.pdf_p15_c4 | UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p1_c4",University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Code of Practice on Assessment and Appendices 2025-26 — Summary of Changes,15 | 15 | 13 | 15 | 1,Require interpretation of the evidence rather than simple keyword copying.
V2Q048,Which University service provides specialist immigration advice and support to international students?,factual,easy,Policy on UKVI Compliance — Student Route,UOL_UKVI_complience.pdf_p14_c2,1,UOL_undergraduate_handbook.pdf_p20_c2,University of Liverpool Undergraduate Handbook,23.150232335599302,False,True,True,0.2,1.0,True,0.5,0.005322400014847517,UOL_undergraduate_handbook.pdf_p20_c2 | UOL_UKVI_complience.pdf_p14_c2 | UOL_undergraduate_handbook.pdf_p20_c1 | UOL_undergraduate_handbook.pdf_p20_c3 | UOL_postgraduate_handbook.pdf_p19_c9,University of Liverpool Undergraduate Handbook | Policy on UKVI Compliance — Student Route | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook,20 | 14 | 20 | 20 | 19,Write a direct factual question answerable from the gold evidence.
V2Q049,What does an Undergraduate Student Route visa holder normally need before returning to study after an interruption?,factual,easy,University of Liverpool Undergraduate Handbook,UOL_undergraduate_handbook.pdf_p37_c10,1,UOL_undergraduate_handbook.pdf_p37_c10,University of Liverpool Undergraduate Handbook,32.962835252986714,True,True,True,0.2,1.0,True,1.0,0.006955000106245279,UOL_undergraduate_handbook.pdf_p37_c10 | UOL_UKVI_complience.pdf_p10_c3 | UOL_UKVI_complience.pdf_p8_c3 | UOL_postgraduate_handbook.pdf_p33_c10 | UOL_UKVI_complience.pdf_p2_c5,University of Liverpool Undergraduate Handbook | Policy on UKVI Compliance — Student Route | Policy on UKVI Compliance — Student Route | University of Liverpool Postgraduate Handbook | Policy on UKVI Compliance — Student Route,37 | 10 | 8 | 33 | 2,Write a direct factual question answerable from the gold evidence.
V2Q050,A student's complaint cannot be resolved informally. What escalation route does the handbook describe?,reasoning,hard,University of Liverpool Postgraduate Handbook,UOL_postgraduate_handbook.pdf_p38_c4,1,UOL_postgraduate_handbook.pdf_p38_c5,University of Liverpool Postgraduate Handbook,34.01453595415818,False,False,False,0.0,0.0,False,0.0,0.007452400168403983,"UOL_postgraduate_handbook.pdf_p38_c5 | UOL_undergraduate_handbook.pdf_p42_c5 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p4_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p12_c1 | UOL_undergraduate_handbook.pdf_p42_c4",University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | University of Liverpool Undergraduate Handbook,38 | 42 | 4 | 12 | 42,Require interpretation of the evidence rather than simple keyword copying.
V2Q051,What should a Student visa holder do to protect their immigration status while studying at Liverpool?,procedural,medium,Student Guide for UK Visa Holders 2026,UOL_student_guide_visa_holders.pdf_p3_c1,1,UOL_student_guide_visa_holders.pdf_p12_c2,Student Guide for UK Visa Holders 2026,27.102741235994465,False,True,True,0.2,1.0,True,0.5,0.00633540004491806,UOL_student_guide_visa_holders.pdf_p12_c2 | UOL_student_guide_visa_holders.pdf_p3_c1 | UOL_student_guide_visa_holders.pdf_p12_c3 | UOL_UKVI_complience.pdf_p2_c5 | UOL_undergraduate_handbook.pdf_p8_c10,Student Guide for UK Visa Holders 2026 | Student Guide for UK Visa Holders 2026 | Student Guide for UK Visa Holders 2026 | Policy on UKVI Compliance — Student Route | University of Liverpool Undergraduate Handbook,12 | 3 | 12 | 2 | 8,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q052,What should a postgraduate student do after becoming a victim of crime if they also need ongoing support?,paraphrased,medium,University of Liverpool Postgraduate Handbook,UOL_postgraduate_handbook.pdf_p14_c8,1,UOL_postgraduate_handbook.pdf_p14_c8,University of Liverpool Postgraduate Handbook,31.877482389957816,True,True,True,0.2,1.0,True,1.0,0.006845399970188737,UOL_postgraduate_handbook.pdf_p14_c8 | UOL_undergraduate_handbook.pdf_p14_c8 | UOL_extenuating_circumstances_policy.pdf_p9_c4 | UOL_postgraduate_handbook.pdf_p12_c4 | UOL_undergraduate_handbook.pdf_p12_c4,University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook,14 | 14 | 9 | 12 | 12,Write the question using wording different from the source while preserving the same meaning.
V2Q053,Why is notifying the School before a missed examination or assessment important when claiming extenuating circumstances?,reasoning,hard,University of Liverpool Extenuating Circumstances Policy,UOL_extenuating_circumstances_policy.pdf_p3_c4,1,UOL_extenuating_circumstances_policy.pdf_p3_c3,University of Liverpool Extenuating Circumstances Policy,28.755446420162947,False,False,False,0.0,0.0,False,0.0,0.006144700106233358,UOL_extenuating_circumstances_policy.pdf_p3_c3 | UOL_extenuating_circumstances_policy.pdf_p15_c5 | UOL_extenuating_circumstances_policy.pdf_p7_c2 | UOL_extenuating_circumstances_policy.pdf_p4_c2 | UOL_extenuating_circumstances_policy.pdf_p3_c6,University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Extenuating Circumstances Policy,3 | 15 | 7 | 4 | 3,Require interpretation of the evidence rather than simple keyword copying.
V2Q054,What records should be retained or sent to the Student Conduct Team after a local conduct investigation?,procedural,medium,Student Conduct Procedures — Appendix A,UOL_student_conduct1.pdf_p6_c4,1,UOL_student_conduct1.pdf_p7_c2,Student Conduct Procedures — Appendix A,36.202819657585984,False,True,True,0.2,1.0,True,0.5,0.0063057998195290565,UOL_student_conduct1.pdf_p7_c2 | UOL_student_conduct1.pdf_p6_c4 | UOL_student_conduct1.pdf_p8_c3 | UOL_student_conduct1.pdf_p7_c1 | UOL_student_conduct1.pdf_p4_c4,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,7 | 6 | 8 | 7 | 4,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q055,What should an undergraduate student do if they are a victim of crime and need support?,paraphrased,medium,University of Liverpool Undergraduate Handbook,UOL_undergraduate_handbook.pdf_p14_c8,1,UOL_postgraduate_handbook.pdf_p14_c8,University of Liverpool Postgraduate Handbook,26.688460377217297,False,True,True,0.2,1.0,True,0.5,0.006118299905210733,UOL_postgraduate_handbook.pdf_p14_c8 | UOL_undergraduate_handbook.pdf_p14_c8 | UOL_extenuating_circumstances_policy.pdf_p9_c4 | UOL_postgraduate_handbook.pdf_p14_c7 | UOL_undergraduate_handbook.pdf_p14_c7,University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Extenuating Circumstances Policy | University of Liverpool Postgraduate Handbook | University of Liverpool Undergraduate Handbook,14 | 14 | 9 | 14 | 14,Write the question using wording different from the source while preserving the same meaning.
V2Q056,Why does the conduct policy require reliable identification before treating a substance as a Class A controlled drug?,reasoning,hard,Student Conduct Breaches and Indicative Sanctions — Appendix B,UOL_student_conduct2.pdf_p10_c3,1,UOL_student_conduct2.pdf_p10_c2,Student Conduct Breaches and Indicative Sanctions — Appendix B,47.67090839640103,False,True,True,0.2,1.0,True,0.5,0.0061578000895679,UOL_student_conduct2.pdf_p10_c2 | UOL_student_conduct2.pdf_p10_c3 | UOL_student_conduct2.pdf_p10_c1 | UOL_student_conduct1.pdf_p3_c2 | UOL_postgraduate_handbook.pdf_p15_c9,Student Conduct Breaches and Indicative Sanctions — Appendix B | Student Conduct Breaches and Indicative Sanctions — Appendix B | Student Conduct Breaches and Indicative Sanctions — Appendix B | Student Conduct Procedures — Appendix A | University of Liverpool Postgraduate Handbook,10 | 10 | 10 | 3 | 15,Require interpretation of the evidence rather than simple keyword copying.
V2Q057,What happens after a disciplinary panel finds a breach and hears the reporting student's impact statement?,procedural,medium,Student Conduct Procedures — Appendix A,UOL_student_conduct1.pdf_p24_c2,1,UOL_student_conduct1.pdf_p24_c1,Student Conduct Procedures — Appendix A,37.65655861578692,False,False,True,0.2,1.0,True,0.2,0.006043200148269534,UOL_student_conduct1.pdf_p24_c1 | UOL_student_conduct1.pdf_p20_c1 | UOL_student_conduct1.pdf_p21_c2 | UOL_student_conduct1.pdf_p16_c2 | UOL_student_conduct1.pdf_p24_c2,Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A | Student Conduct Procedures — Appendix A,24 | 20 | 21 | 16 | 24,"Ask about a process, sequence, requirement, deadline or action described by the evidence."
V2Q058,What route is available to a postgraduate student who wants to challenge certain decisions of the Board of Examiners?,factual,easy,University of Liverpool Postgraduate Handbook,UOL_postgraduate_handbook.pdf_p38_c1,1,UOL_extenuating_circumstances_policy.pdf_p4_c4,University of Liverpool Extenuating Circumstances Policy,31.73170662269557,False,False,False,0.0,0.0,False,0.0,0.00823200005106628,"UOL_extenuating_circumstances_policy.pdf_p4_c4 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p9_c5 | UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p7_c4 | UOL_undergraduate_handbook.pdf_p34_c8 | UOL_postgraduate_handbook.pdf_p30_c8","University of Liverpool Extenuating Circumstances Policy | Student Attendance Policy — Revised July 2025, Version 1.3 | Student Attendance Policy — Revised July 2025, Version 1.3 | University of Liverpool Undergraduate Handbook | University of Liverpool Postgraduate Handbook",4 | 9 | 7 | 34 | 30,Write a direct factual question answerable from the gold evidence.
V2Q059,When should a concern move from Early Resolution to the Formal Complaint stage?,paraphrased,medium,Student Complaints Policy and Procedure,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p12_c1",1,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p12_c1",Student Complaints Policy and Procedure,31.905442259313883,True,True,True,0.2,1.0,True,1.0,0.005442099878564477,"UOL_Student,Complaints,Policy,and,Procedure.pdf_p12_c1 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c3 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p16_c2 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p14_c1 | UOL_Student,Complaints,Policy,and,Procedure.pdf_p11_c1",Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure | Student Complaints Policy and Procedure,12 | 16 | 16 | 14 | 11,Write the question using wording different from the source while preserving the same meaning.
V2Q060,What reassessment opportunity may be available to an undergraduate student who fails up to 30 credits in the final year but still achieves an honours-level average?,factual,easy,University of Liverpool Undergraduate Handbook,UOL_undergraduate_handbook.pdf_p30_c9,1,UOL_undergraduate_handbook.pdf_p30_c9,University of Liverpool Undergraduate Handbook,45.121005746419875,True,True,True,0.2,1.0,True,1.0,0.010330100078135729,UOL_undergraduate_handbook.pdf_p30_c9 | UOL_undergraduate_handbook.pdf_p31_c4 | UOL_undergraduate_handbook.pdf_p30_c2 | UOL_undergraduate_handbook.pdf_p32_c1 | UOL_undergraduate_handbook.pdf_p31_c3,University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook | University of Liverpool Undergraduate Handbook,30 | 31 | 30 | 32 | 31,Write a direct factual question answerable from the gold evidence.
